Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,IP_Address,GPS_Location
20663a60-c5ad-4ffe-a5ff-9e95440f9546,775094.0,42.58,POS,02-01-2025 00:18,56569.67,Mobile,New York,Travel,0.0,0.0,3.0,266.76,4.0,Mastercard,237.0,3989.55,Password,0.3708,1.0,1,183.3.136.127,"18.6634515, -13.006844"
40d2c31a-efaf-4ef7-9d10-4651a225ba8f,513496.0,143.16,Online,02-01-2025 03:37,90448.36,Mobile,London,Bills,0.0,0.0,8.0,73.07,3.0,Mastercard,224.0,4306.31,OTP,0.901,0.0,1,77.222.129.81,"87.6018545, 158.939857"
9d75c01f-5759-4ed8-aea1-ec88b09ee736,354483.0,12.11,Bank Transfer,02-01-2025 08:10,9616.0,Tablet,New York,Bills,0.0,0.0,12.0,237.31,4.0,Discover,173.0,4849.5,Password,0.3502,0.0,1,182.96.51.162,"-36.2704905, 84.599451"
a81c879f-0d6c-45c6-b0ce-2d4fc055b4f3,720170.0,295.32,Bank Transfer,01-01-2025 19:45,24655.64,Laptop,Mumbai,Food,0.0,0.0,7.0,255.81,0.0,Discover,218.0,640.28,OTP,0.4616,1.0,0,42.27.132.160,"50.348840, -147.948076"
1305d290-6bbf-442c-ad20-6356735c5dc1,350640.0,56.56,Bank Transfer,01-01-2025 22:38,30497.84,POS,Sydney,Travel,0.0,0.0,8.0,212.37,4.0,Discover,101.0,4737.63,Biometric,0.2832,1.0,1,216.146.249.173,"76.5450255, -35.401421"
debd2f6b-530f-4642-8829-ca4a900dde0e,618756.0,23.55,POS,02-01-2025 06:40,2717.41,Mobile,Mumbai,Gaming,0.0,0.0,6.0,174.4,3.0,Mastercard,86.0,1188.29,Password,0.4452,1.0,0,184.161.28.237,"-13.045424, -125.444051"
65a02f32-53d6-4797-896e-57f9252fcf86,113670.0,239.05,Online,01-01-2025 01:10,18212.24,Tablet,London,Shopping,0.0,0.0,4.0,104.41,1.0,Amex,50.0,1067.49,Password,0.9048,0.0,1,158.77.144.131,"-85.3916405, -102.111376"
787d9c33-5f27-4af8-bc83-c6d7b49f9203,501544.0,34.86,Online,01-01-2025 13:21,83704.76,Mobile,Sydney,Food,0.0,0.0,12.0,15.22,1.0,Visa,193.0,571.6,PIN,0.3022,1.0,0,140.21.255.70,"30.384054, 87.047292"
a9522e6d-4b6b-45a7-bb7b-de3e0a62fd57,437908.0,37.23,Bank Transfer,02-01-2025 05:20,61227.66,Laptop,Mumbai,Bills,0.0,0.0,2.0,293.2,0.0,Discover,209.0,370.43,Password,0.4036,0.0,0,123.57.35.214,"-74.887003, -78.788933"
07c8343a-7e24-40d4-ac31-67263520f604,914917.0,37.13,ATM Withdrawal,01-01-2025 10:44,15632.14,Tablet,Tokyo,Bills,0.0,1.0,1.0,222.63,3.0,Visa,220.0,533.18,Password,0.9722,0.0,1,25.164.83.63,"-31.918972, 133.106873"
d221ad97-7205-4165-aa34-11cfd25a18f9,764534.0,108.08,ATM Withdrawal,02-01-2025 06:52,67422.07,Tablet,Sydney,Electronics,1.0,0.0,10.0,224.45,1.0,Discover,17.0,236.52,Biometric,0.2731,0.0,0,76.136.76.205,"59.4556755, -95.861327"
6dd5716b-4ddd-43fe-9838-1872e9fea025,549575.0,5.32,ATM Withdrawal,01-01-2025 17:19,3288.21,ATM,Sydney,Bills,1.0,0.0,7.0,119.0,2.0,Mastercard,12.0,35.86,OTP,0.4713,0.0,0,101.86.128.156,"-54.690517, -135.675515"
acfc4acc-fa81-40e6-94b2-5b9273db4a9d,613173.0,133.21,Online,01-01-2025 15:42,46650.15,ATM,London,Food,0.0,0.0,4.0,206.71,4.0,Discover,100.0,32.25,OTP,0.1514,0.0,1,135.144.171.241,"-84.953559, 117.251988"
bf8cad0c-8a89-4cd5-9f99-564e6bb16ecc,882568.0,81.8,Bank Transfer,02-01-2025 00:49,69234.51,Mobile,London,Bills,0.0,1.0,8.0,80.94,4.0,Mastercard,108.0,3274.63,Biometric,0.9679,0.0,1,89.71.221.41,"29.944054, 39.015079"
68be5477-a433-4a6c-96e9-baa3861b35e0,557690.0,5.46,Online,02-01-2025 08:56,97900.3,ATM,Mumbai,Travel,0.0,0.0,6.0,316.97,4.0,Mastercard,51.0,673.56,OTP,0.9329,0.0,1,116.56.185.148,"67.661341, -54.756465"
1272b615-b836-4b5c-b5d2-58c0ca87721a,841828.0,2.42,POS,01-01-2025 04:01,45953.17,Mobile,London,Gaming,1.0,0.0,8.0,104.93,4.0,Amex,174.0,1508.35,PIN,0.5692,1.0,1,114.17.48.94,"26.924145, 58.444808"
260be5fd-6708-4c6b-a5bd-56adb38fd993,763378.0,160.45,POS,01-01-2025 12:51,25852.59,POS,London,Shopping,0.0,0.0,7.0,394.37,4.0,Discover,134.0,1392.18,Biometric,0.1817,0.0,1,91.2.209.74,"-88.2113945, 152.107099"
2b7e610e-3f0a-4b3a-91e2-44e872e86535,382627.0,245.05,ATM Withdrawal,01-01-2025 00:29,28762.39,POS,London,Electronics,0.0,0.0,13.0,180.48,0.0,Amex,171.0,3439.32,Biometric,0.5125,0.0,0,135.164.10.221,"-67.4432415, 179.207760"
be6871c3-1d9d-4c44-bb7c-3c3d5d2831f8,366392.0,325.15,Online,01-01-2025 02:51,15720.04,POS,London,Shopping,1.0,1.0,13.0,130.14,1.0,Amex,111.0,4735.05,OTP,0.9934,0.0,1,31.83.175.137,"16.1852665, 116.733863"
2c2b511d-08be-4993-adb9-6fa6db3cb796,443221.0,125.34,Online,02-01-2025 04:19,78176.12,Mobile,London,Travel,0.0,0.0,3.0,304.45,4.0,Visa,202.0,1301.22,OTP,0.8211,0.0,1,34.94.177.145,"2.0257805, 24.411475"
e115d499-cd39-4407-b986-ce68b42ae874,656552.0,120.03,Bank Transfer,01-01-2025 06:04,70608.1,Mobile,London,Food,0.0,0.0,7.0,363.63,4.0,Discover,82.0,2644.25,Biometric,0.0305,1.0,1,41.15.229.91,"-85.0411485, 67.350601"
07cfcf65-01b7-4834-a1f9-970a5f2e996d,123310.0,226.8,POS,01-01-2025 08:28,31756.43,ATM,New York,Electronics,0.0,0.0,6.0,292.62,2.0,Discover,154.0,305.89,OTP,0.8333,1.0,0,34.27.99.180,"-6.5180165, -77.907600"
f9ac4eb0-5fd2-4ee2-95fe-c6693a40450f,147524.0,85.84,Online,01-01-2025 05:23,67100.42,Tablet,London,Shopping,0.0,0.0,3.0,375.81,1.0,Discover,29.0,675.51,Biometric,0.6338,1.0,0,121.21.218.209,"28.0471805, -32.547449"
c5c49c2d-03e5-4c66-b3d5-dcbde616087b,800801.0,7.15,ATM Withdrawal,01-01-2025 01:21,45151.8,Laptop,Sydney,Electronics,0.0,0.0,11.0,288.23,3.0,Discover,27.0,1789.3,OTP,0.9241,1.0,1,115.27.253.206,"88.489413, 22.284333"
8cfe618e-4255-4420-9752-36fd789054b2,147469.0,67.0,Bank Transfer,01-01-2025 05:11,38548.03,ATM,Sydney,Bills,0.0,0.0,13.0,302.35,2.0,Mastercard,236.0,1541.16,PIN,0.749,0.0,0,32.23.45.57,"-63.823107, -170.821345"
510cbe11-5d66-4ce3-9854-eba2d7ad2f7a,35168.0,106.98,Bank Transfer,01-01-2025 04:34,29377.86,Tablet,London,Electronics,0.0,0.0,7.0,204.41,3.0,Visa,38.0,2614.81,Password,0.0393,0.0,0,181.195.168.229,"-27.9566265, 35.215871"
cb5b9725-9cce-491f-a8fc-b68d26b1b8f9,127372.0,17.62,ATM Withdrawal,02-01-2025 08:49,99378.0,POS,Tokyo,Bills,0.0,0.0,11.0,319.32,1.0,Visa,125.0,2832.88,Password,0.7715,0.0,0,191.81.5.24,"81.1180625, -101.429142"
7abcc668-e97f-41ee-bf6d-8f0638d1a1d3,456231.0,66.04,ATM Withdrawal,01-01-2025 01:50,31419.38,Mobile,New York,Travel,0.0,0.0,1.0,423.81,0.0,Mastercard,214.0,260.04,PIN,0.4777,0.0,0,85.216.29.209,"-10.6064785, -49.025596"
fad25873-2e61-44c0-ad50-7e981ea46af9,891533.0,108.48,Bank Transfer,01-01-2025 08:53,2352.18,Laptop,Sydney,Gaming,0.0,0.0,1.0,204.74,1.0,Discover,25.0,3932.14,Biometric,0.9749,0.0,1,167.6.218.106,"45.0124945, 17.997821"
f75e569d-436d-4fcf-abd8-ae0bb620c6b9,920416.0,80.6,Bank Transfer,01-01-2025 09:12,16034.68,Mobile,Mumbai,Gaming,0.0,0.0,14.0,28.92,0.0,Mastercard,175.0,3928.62,Biometric,0.222,0.0,0,34.183.36.127,"-38.8529465, -104.757805"
22576d9b-be35-425c-9a4a-5099cd0c154e,529026.0,6.2,Online,01-01-2025 19:30,67517.18,Tablet,Tokyo,Gaming,0.0,0.0,1.0,490.3,4.0,Visa,108.0,4941.64,Biometric,0.9522,1.0,1,26.195.114.52,"59.893518, 164.839648"
fab343b2-4a01-4b07-9d46-97c702ae8973,98556.0,97.4,ATM Withdrawal,01-01-2025 04:42,13520.58,Tablet,New York,Electronics,0.0,0.0,7.0,171.94,4.0,Visa,45.0,371.36,Biometric,0.0282,0.0,1,120.175.14.22,"30.9530505, 156.243899"
bc17ab1a-8430-43e3-90a2-42ce9abd415c,872248.0,37.5,Bank Transfer,01-01-2025 23:24,81818.83,ATM,New York,Food,0.0,0.0,8.0,453.84,4.0,Discover,25.0,2010.83,Biometric,0.3672,0.0,1,194.143.241.66,"-1.1652405, -122.159031"
b0f9a2ff-5290-416f-9c38-57603f34a597,682261.0,8.19,ATM Withdrawal,01-01-2025 02:27,81507.49,ATM,Sydney,Bills,0.0,0.0,11.0,131.73,2.0,Amex,228.0,2530.62,Password,0.1446,0.0,0,140.202.239.139,"20.666247, -150.069109"
dc74daf8-851e-491b-bb9d-a6c53b911aab,705869.0,36.68,Bank Transfer,02-01-2025 06:44,12138.55,POS,Sydney,Bills,0.0,0.0,12.0,115.83,2.0,Visa,22.0,4889.4,Biometric,0.0005,0.0,0,134.151.25.186,"-78.834072, -41.170190"
5cba5bea-a620-4cfc-9f17-638141c98bd5,140263.0,26.27,POS,01-01-2025 19:21,63102.66,Tablet,Tokyo,Bills,0.0,0.0,12.0,236.86,3.0,Discover,110.0,1159.1,Biometric,0.308,0.0,0,193.243.161.67,"-73.068331, -67.846240"
e8d469ce-ba82-431b-99e8-2811a1d3a8a8,511951.0,28.25,Online,01-01-2025 14:16,73063.62,Mobile,New York,Travel,0.0,0.0,6.0,101.54,4.0,Mastercard,136.0,4377.34,PIN,0.9657,0.0,1,104.183.133.23,"-39.1271635, -131.295617"
b33ba25c-ee10-44f5-961f-200f461d697a,22102.0,127.86,POS,01-01-2025 23:38,28286.64,ATM,Sydney,Gaming,0.0,0.0,3.0,111.34,2.0,Mastercard,28.0,4446.81,Password,0.4949,1.0,0,84.7.150.45,"-69.5540895, -84.196079"
6e695920-953b-4dba-b191-854c0ce2849a,544883.0,225.01,Online,02-01-2025 05:42,53674.53,POS,New York,Bills,0.0,0.0,6.0,479.53,0.0,Amex,66.0,346.55,Password,0.1252,0.0,0,37.224.110.161,"44.2107845, -162.770618"
b989934e-efce-46e0-9389-2b79d5e8e1e9,574103.0,248.89,POS,02-01-2025 01:00,23481.3,ATM,Tokyo,Electronics,0.0,0.0,2.0,301.38,0.0,Amex,75.0,4944.71,Password,0.8941,0.0,1,80.15.57.170,"-54.6556415, 8.502664"
4940c93b-24e4-49aa-98ea-c5f62ee4d081,879273.0,41.52,Online,01-01-2025 08:49,99471.04,Mobile,Tokyo,Electronics,0.0,1.0,13.0,414.64,1.0,Discover,48.0,2666.71,PIN,0.9095,0.0,1,130.145.96.243,"-48.0088425, 148.203753"
2e4c5773-2a05-4b4d-be43-3c3354260ec2,229237.0,22.25,Bank Transfer,01-01-2025 18:29,55765.44,Mobile,New York,Bills,0.0,0.0,12.0,338.37,4.0,Visa,95.0,1281.05,Biometric,0.7538,0.0,1,105.30.111.28,"89.423850, -70.124819"
1b2b3d88-2eff-47bb-a2d2-5bcec96674f2,197724.0,46.56,Online,01-01-2025 03:49,6347.62,ATM,Tokyo,Gaming,0.0,0.0,5.0,65.85,3.0,Amex,234.0,3020.77,Biometric,0.9816,0.0,1,23.157.182.212,"-25.1203465, -29.944828"
f879db29-b125-4e6c-bde9-a721632ae948,691366.0,75.6,POS,01-01-2025 10:51,11078.89,Mobile,Tokyo,Food,0.0,0.0,6.0,413.25,1.0,Visa,107.0,1309.34,PIN,0.3582,0.0,0,220.39.61.52,"-75.8033965, 36.675766"
2ad24e05-5818-4323-b86b-10799ed8f99f,885540.0,65.02,Online,01-01-2025 15:28,68224.09,ATM,Sydney,Travel,0.0,0.0,2.0,299.13,3.0,Mastercard,76.0,1154.42,Password,0.1747,0.0,0,125.133.32.75,"-73.806280, 101.838241"
ede28a2d-1136-42b3-b41e-cb39270398b0,786455.0,61.86,Bank Transfer,01-01-2025 02:54,69948.51,POS,Tokyo,Electronics,0.0,0.0,9.0,437.44,0.0,Visa,185.0,2247.14,PIN,0.1752,0.0,0,40.244.56.219,"4.2171395, -10.537534"
bc40aebe-072b-4a7f-963c-323562715843,300794.0,32.68,POS,01-01-2025 09:47,57591.57,Mobile,London,Travel,0.0,0.0,10.0,324.25,2.0,Visa,27.0,2084.95,Password,0.8646,0.0,1,119.67.180.178,"25.082958, 120.189224"
301d93e5-0fca-4c80-81f1-2421771a3cf0,228351.0,33.64,POS,01-01-2025 06:32,9674.18,ATM,Tokyo,Food,0.0,0.0,10.0,271.4,4.0,Amex,55.0,4345.67,OTP,0.1238,0.0,1,159.132.55.186,"-67.456412, 71.862539"
712d7d66-cb7a-4eb3-a912-8645a50c0438,959456.0,147.41,Bank Transfer,01-01-2025 04:11,32653.54,Tablet,Tokyo,Electronics,0.0,0.0,1.0,34.24,4.0,Amex,158.0,1545.3,Password,0.3635,0.0,1,128.131.119.10,"35.3768705, -167.837610"
93e1f202-67c8-4f83-a20e-12ed77bbe6a1,236165.0,104.54,ATM Withdrawal,02-01-2025 05:06,72000.17,ATM,Tokyo,Travel,0.0,0.0,5.0,401.53,1.0,Visa,235.0,2503.62,Biometric,0.5332,0.0,0,110.119.74.55,"-67.310371, -131.104251"
2cd7a56d-9481-4b3d-9080-cf1411bcddff,885197.0,73.9,POS,01-01-2025 22:56,22451.14,Laptop,Tokyo,Travel,0.0,0.0,12.0,184.68,4.0,Discover,214.0,1850.76,PIN,0.8405,1.0,1,219.64.43.195,"36.291161, 138.101010"
29362644-d32e-4dd7-88c1-f8610682a335,852735.0,51.14,Online,02-01-2025 00:39,54279.19,Mobile,London,Electronics,0.0,0.0,14.0,187.13,4.0,Discover,130.0,1453.57,OTP,0.8646,0.0,1,115.142.89.248,"-6.2596425, 108.152800"
2fd87d60-62eb-4e92-9e80-cf4a9fe438f2,726606.0,62.77,ATM Withdrawal,01-01-2025 04:38,49725.11,Laptop,London,Electronics,0.0,0.0,8.0,49.93,3.0,Mastercard,198.0,2281.4,Biometric,0.6072,0.0,0,76.146.27.139,"-24.869138, -69.332221"
b94cfeea-4788-4c13-8607-ff12da2d382e,469805.0,33.96,Online,02-01-2025 04:33,81965.79,ATM,London,Food,0.0,0.0,12.0,394.43,0.0,Mastercard,163.0,2258.42,Biometric,0.7525,0.0,0,163.7.217.67,"19.9575765, 27.774077"
900e42d0-0e70-4022-a152-f98509b668ec,408939.0,89.96,POS,01-01-2025 05:07,33065.25,ATM,Tokyo,Gaming,0.0,0.0,8.0,362.2,2.0,Visa,40.0,3090.92,Biometric,0.3471,1.0,0,11.50.33.194,"-53.521223, 2.643861"
c760d417-b986-42cc-b2c8-3b6d2f1c699b,128404.0,180.12,Bank Transfer,01-01-2025 06:21,82919.91,Tablet,Mumbai,Shopping,0.0,0.0,11.0,448.58,3.0,Amex,177.0,1754.55,Biometric,0.477,1.0,0,25.193.45.186,"-74.4010655, 41.034033"
d0a95528-9183-4e3a-a82f-9aba5801f34f,150994.0,119.73,Online,02-01-2025 00:57,14881.17,Laptop,Mumbai,Travel,0.0,0.0,1.0,443.93,1.0,Visa,141.0,1359.06,PIN,0.8292,1.0,0,214.80.236.248,"-7.7467535, -129.918099"
198dd8bf-8e07-48df-a6b5-304de0341392,675628.0,0.24,POS,01-01-2025 04:38,30952.5,POS,New York,Shopping,0.0,0.0,4.0,228.68,0.0,Visa,152.0,4237.16,Password,0.1047,0.0,0,91.172.75.35,"20.220158, 92.695444"
f0b808ba-f05e-44aa-ae8a-223553295dc2,666606.0,6.96,Online,01-01-2025 23:17,18415.16,ATM,Sydney,Gaming,0.0,0.0,10.0,265.24,3.0,Discover,163.0,1046.24,Password,0.8876,0.0,1,195.86.53.122,"85.682538, -44.455622"
d08a577b-6b13-49cc-a4ce-6933586b090e,323637.0,173.78,Bank Transfer,02-01-2025 03:01,44960.28,Laptop,New York,Electronics,0.0,0.0,11.0,469.18,4.0,Amex,167.0,3744.64,PIN,0.6567,0.0,1,200.64.238.105,"-81.985277, -102.152937"
c371bb26-1c1d-4970-aaec-3c22f3de7b36,953346.0,15.74,POS,01-01-2025 02:03,10913.39,Mobile,London,Gaming,0.0,1.0,2.0,77.92,2.0,Discover,231.0,4454.27,Password,0.9705,0.0,1,164.119.94.10,"17.684394, 76.120232"
d4b3d31e-85c7-4650-85f0-bd4dd47155c0,249101.0,40.63,POS,01-01-2025 03:04,82604.86,Laptop,Tokyo,Food,0.0,0.0,8.0,489.85,4.0,Mastercard,130.0,1041.28,Biometric,0.6412,1.0,1,86.136.236.31,"-87.232491, 11.575717"
284f11db-6114-4962-bb7b-a03635d1df3f,591474.0,352.96,Bank Transfer,01-01-2025 21:48,33616.11,POS,Mumbai,Gaming,0.0,0.0,2.0,89.72,4.0,Amex,171.0,3851.37,Password,0.3978,1.0,1,92.215.68.246,"-72.5724845, 105.787028"
db82cdf8-f212-4b2b-a5c7-0e7fbac58e33,173953.0,31.53,Bank Transfer,02-01-2025 03:38,33850.14,ATM,Tokyo,Bills,0.0,0.0,4.0,266.96,4.0,Mastercard,126.0,4302.93,PIN,0.3846,0.0,1,82.73.184.143,"-60.8768725, -56.490091"
5908a394-b888-4b15-81d1-77b88de91e38,127280.0,58.65,POS,02-01-2025 02:05,58796.06,Tablet,Sydney,Electronics,0.0,0.0,1.0,48.3,0.0,Visa,132.0,924.0,PIN,0.5678,0.0,0,21.244.22.199,"-29.491540, -177.365378"
fb0cc32d-ee8b-4eba-88b5-0c5442ad3afb,87269.0,60.8,Online,01-01-2025 09:12,76300.4,POS,London,Travel,0.0,0.0,2.0,41.61,3.0,Mastercard,215.0,169.23,Password,0.8901,1.0,1,18.234.195.225,"-11.088254, 91.164160"
baeab2df-316e-475e-a313-f72e4182c82e,166591.0,61.64,POS,01-01-2025 20:00,75999.25,Laptop,New York,Food,0.0,0.0,1.0,377.34,2.0,Mastercard,22.0,70.45,Biometric,0.1622,1.0,0,68.212.135.165,"6.6900385, -165.390937"
dbb53e83-eae0-4448-8de1-01d07dfbdeb3,200367.0,72.44,ATM Withdrawal,01-01-2025 14:00,25474.68,ATM,Tokyo,Shopping,0.0,0.0,4.0,29.81,4.0,Amex,90.0,4982.28,PIN,0.175,0.0,1,132.154.218.184,"12.3462345, 19.456415"
f6724720-8c45-46b2-bbac-4ac7b4b88d56,285544.0,14.73,Bank Transfer,01-01-2025 11:10,1882.65,POS,London,Travel,0.0,0.0,11.0,438.87,1.0,Discover,151.0,1030.3,Password,0.3634,1.0,0,77.23.229.21,"47.7318335, -88.516696"
21f8e57c-d6aa-4c3b-a8ec-ca9a718445f6,118794.0,22.09,ATM Withdrawal,01-01-2025 22:24,27828.89,POS,London,Electronics,0.0,0.0,11.0,225.21,3.0,Mastercard,53.0,2999.0,OTP,0.8882,1.0,1,138.93.199.188,"68.6116825, -11.429725"
92859a73-2fc1-49f6-9726-c2b6f5c4e881,70233.0,44.38,Bank Transfer,01-01-2025 10:18,54036.75,Tablet,Mumbai,Travel,0.0,0.0,9.0,120.5,0.0,Amex,22.0,2654.89,OTP,0.1946,1.0,0,2.216.111.177,"39.453941, -71.734870"
b5e00b13-921e-413d-9645-c7353ec60dd2,496269.0,107.07,ATM Withdrawal,01-01-2025 15:26,66242.57,Tablet,Tokyo,Food,0.0,0.0,9.0,108.67,0.0,Discover,130.0,3575.52,OTP,0.995,0.0,1,176.30.100.158,"-36.6352295, 179.548897"
cd773c15-f5d5-4383-b43e-fe6703209ce4,477758.0,30.45,Online,01-01-2025 23:20,57822.27,ATM,Tokyo,Electronics,0.0,0.0,7.0,404.35,2.0,Visa,28.0,3391.01,OTP,0.0168,0.0,0,162.89.42.123,"-73.3277325, 161.990132"
2858190e-64ad-4540-871e-ffb447f04d82,565912.0,170.59,POS,01-01-2025 23:54,24896.0,POS,Tokyo,Electronics,0.0,0.0,5.0,390.93,1.0,Discover,3.0,3917.02,Biometric,0.4938,0.0,0,186.8.16.157,"-8.763323, -119.338872"
079e616c-617b-4c37-ac34-cd4a818d5da9,322909.0,52.72,POS,01-01-2025 05:45,79323.69,Laptop,Tokyo,Bills,0.0,0.0,9.0,402.3,2.0,Amex,131.0,2454.84,PIN,0.1882,0.0,0,214.239.111.173,"43.1276455, -80.215252"
f83b44c9-45ae-4450-8ff1-b80a588efb45,340566.0,172.95,ATM Withdrawal,01-01-2025 01:06,50161.56,Mobile,Tokyo,Gaming,0.0,0.0,8.0,471.16,4.0,Amex,25.0,376.65,Biometric,0.3601,0.0,1,172.221.120.249,"48.179267, 50.385808"
69028479-96e0-4264-ab60-f9ba4cb81a46,533084.0,179.95,Bank Transfer,01-01-2025 05:38,47558.29,Laptop,Sydney,Gaming,0.0,0.0,12.0,369.14,4.0,Amex,41.0,784.59,Biometric,0.7163,1.0,1,191.216.219.17,"-26.777293, 161.505757"
70d2f9fc-4aa7-4ab5-bd8b-d0c068d1c708,665047.0,1.93,Bank Transfer,01-01-2025 16:36,43948.21,Mobile,Tokyo,Travel,0.0,0.0,13.0,259.4,3.0,Visa,175.0,316.7,PIN,0.7203,0.0,0,122.153.173.48,"10.9154475, -4.372395"
e9123d8e-1532-484f-85e5-85a8df3118c7,579587.0,13.44,Online,01-01-2025 22:45,73755.73,Mobile,Tokyo,Bills,0.0,0.0,1.0,218.05,2.0,Amex,215.0,3022.44,Password,0.0816,0.0,0,54.82.9.77,"-59.6063065, -175.189615"
fbe84531-ba64-4367-9b59-64ea8a4cba1a,151677.0,73.56,POS,01-01-2025 01:21,64107.23,Tablet,New York,Travel,0.0,0.0,4.0,155.52,4.0,Visa,210.0,3355.05,Biometric,0.2256,0.0,1,52.225.254.182,"-63.0679315, 42.555315"
16b1a2a4-c1d9-4883-a680-973044e1aa2f,56455.0,149.71,Bank Transfer,01-01-2025 08:25,29764.34,Tablet,Mumbai,Travel,0.0,0.0,4.0,367.67,1.0,Visa,49.0,2336.66,OTP,0.7776,0.0,0,207.3.102.40,"6.723654, 70.330678"
5426e367-477d-4cbc-a572-af33071366c7,900071.0,172.86,ATM Withdrawal,01-01-2025 04:01,66197.25,ATM,London,Shopping,0.0,0.0,7.0,276.01,2.0,Mastercard,204.0,2463.18,PIN,0.8514,0.0,1,204.185.56.199,"-21.5062825, -46.843467"
27252443-2255-4b55-a980-19d8ca12a72d,575005.0,155.31,ATM Withdrawal,01-01-2025 09:55,6925.27,Tablet,Tokyo,Bills,0.0,1.0,4.0,441.56,4.0,Mastercard,54.0,3688.99,OTP,0.084,0.0,1,101.72.34.241,"8.371264, 58.554079"
fd0cdfff-6b9f-4f7d-9c1d-330ab2b59618,261296.0,59.11,ATM Withdrawal,01-01-2025 05:03,41212.64,Laptop,Mumbai,Shopping,0.0,0.0,1.0,401.37,4.0,Visa,95.0,1699.14,OTP,0.3026,1.0,1,50.159.150.10,"-88.951601, -160.301254"
98d56d3e-c76b-46c9-bf27-58cb83d88f65,628845.0,137.76,ATM Withdrawal,01-01-2025 01:49,82624.23,Laptop,Mumbai,Food,0.0,0.0,7.0,36.48,2.0,Visa,125.0,4408.29,Biometric,0.3448,1.0,0,98.143.41.82,"-70.3720995, 167.704604"
fa6527e2-0054-46a6-8c28-0434c819f118,532499.0,1.82,Bank Transfer,01-01-2025 01:50,3872.26,Laptop,London,Gaming,0.0,0.0,9.0,33.17,4.0,Amex,28.0,3283.41,OTP,0.7299,0.0,1,156.89.208.10,"21.3396985, 11.520438"
df0d2252-92b7-4d11-98ed-fb7f62483d78,453172.0,225.02,ATM Withdrawal,02-01-2025 00:02,23635.74,Mobile,New York,Travel,0.0,0.0,11.0,167.29,4.0,Mastercard,139.0,4923.44,OTP,0.7919,0.0,1,62.198.247.189,"78.0541525, -70.171150"
a3a7932a-8af9-4c8e-addb-5ba8c071ff35,239688.0,168.35,ATM Withdrawal,01-01-2025 18:34,40651.53,ATM,Sydney,Electronics,0.0,0.0,10.0,23.36,3.0,Mastercard,209.0,1285.34,PIN,0.1275,0.0,0,99.241.166.167,"88.958925, -64.855208"
11341d24-ca94-4c40-af8b-77eef880c88c,90370.0,17.79,Bank Transfer,01-01-2025 21:37,25184.67,Laptop,Sydney,Food,0.0,0.0,4.0,123.59,1.0,Discover,98.0,2714.01,OTP,0.6066,0.0,0,199.33.31.226,"-20.485120, 23.961756"
79e2e1b9-c5d5-49ac-8dd2-830bf26ec71a,134739.0,35.35,Online,02-01-2025 02:18,77620.98,Mobile,New York,Gaming,0.0,1.0,14.0,421.42,0.0,Discover,191.0,689.01,OTP,0.1316,1.0,0,132.130.145.217,"-39.979270, 131.104345"
a37c6789-1fab-4736-9fec-cbf777f8bea8,97652.0,204.69,Online,01-01-2025 16:53,79125.1,Tablet,Tokyo,Electronics,1.0,1.0,6.0,462.51,0.0,Visa,19.0,3408.66,Password,0.6912,0.0,0,77.210.247.61,"30.906243, -38.696427"
64c06910-d05c-411c-af7c-c814abc26bfa,969594.0,274.64,Bank Transfer,01-01-2025 22:03,43835.79,POS,Sydney,Shopping,0.0,0.0,8.0,417.96,1.0,Mastercard,84.0,1085.89,OTP,0.6554,1.0,0,187.176.169.223,"-21.019881, 118.729917"
f2849b87-a4b2-4310-a3c3-18bcf85eb8fc,867236.0,23.78,POS,01-01-2025 15:24,3611.26,Laptop,Tokyo,Bills,0.0,0.0,9.0,442.62,1.0,Visa,74.0,903.76,Password,0.4451,1.0,0,180.203.81.66,"76.6846885, -100.388820"
d283e429-de17-4179-83ec-32bf22e4fb9f,32073.0,44.65,Online,01-01-2025 05:04,86717.93,Laptop,Mumbai,Electronics,0.0,0.0,5.0,444.99,0.0,Mastercard,90.0,2571.15,OTP,0.9584,1.0,1,119.115.123.162,"-52.4270935, 65.267329"
537a46fd-2f86-4d46-9766-f56dbc5db9a9,764807.0,41.62,Bank Transfer,02-01-2025 01:55,46464.43,Mobile,New York,Shopping,0.0,0.0,13.0,445.7,3.0,Visa,119.0,2436.93,Biometric,0.1391,0.0,0,200.255.10.4,"-15.4947295, 61.164601"
b0a95a51-7b2c-4d30-833d-5da7663406ab,474156.0,222.92,Bank Transfer,01-01-2025 06:42,38565.98,Laptop,Sydney,Electronics,0.0,0.0,1.0,474.29,2.0,Mastercard,61.0,4526.35,OTP,0.0736,0.0,0,26.49.115.220,"68.2063955, -59.533837"
6dc51923-5778-4c79-af1a-b1e3fd448de3,465775.0,18.44,Bank Transfer,01-01-2025 07:47,4387.64,Tablet,London,Travel,0.0,0.0,2.0,107.75,3.0,Visa,137.0,4136.42,OTP,0.3208,1.0,0,28.166.141.233,"-10.912043, -69.132210"
